Mode,Month,Origin Country,Origin Latitude,Origin Longitude,State,Load Port,Port Latitude,Port Longitude,Species,End Use,Destination Country,Destination Latitude,Destination Longitude,Quantity,Year,Date
Air,Jul,Australia,-25.274398,133.775136,VIC,Melbourne,-37.840935,144.946457,Goats,Slaughter,United Arab Emirates,23.424076,53.847818,630,2016,01/07/2016
Air,Jul,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Sheep,Slaughter,Malaysia,4.210484,101.975766,128,2016,01/07/2016
Air,Jul,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Sheep,Slaughter,Malaysia,4.210484,101.975766,94,2016,01/07/2016
Air,Jul,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Sheep,Slaughter,Malaysia,4.210484,101.975766,146,2016,01/07/2016
Sea,Jul,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Cattle,Productive,Indonesia,-0.789275,113.921327,930,2016,01/07/2016
Sea,Jul,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Cattle,Feeder,Indonesia,-0.789275,113.921327,2730,2016,01/07/2016
Air,Jul,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Sheep,Slaughter,Malaysia,4.210484,101.975766,148,2016,01/07/2016
Sea,Jul,Australia,-25.274398,133.775136,QLD,Townsville,-19.258965,146.816956,Cattle,Slaughter,Vietnam,14.058324,108.277199,4073,2016,01/07/2016
Sea,Jul,Australia,-25.274398,133.775136,VIC,Geelong,-38.150002,144.350006,Cattle,Breeder,China,35.86166,104.195397,4020,2016,01/07/2016
Sea,Jul,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Cattle,Feeder,Indonesia,-0.789275,113.921327,2000,2016,01/07/2016
Air,Jul,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Sheep,Slaughter,Malaysia,4.210484,101.975766,139,2016,01/07/2016
Air,Jul,Australia,-25.274398,133.775136,VIC,Melbourne,-37.840935,144.946457,Goats,Slaughter,United Arab Emirates,23.424076,53.847818,620,2016,01/07/2016
Air,Jul,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Sheep,Slaughter,Malaysia,4.210484,101.975766,134,2016,01/07/2016
Sea,Jul,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Cattle,Slaughter,Vietnam,14.058324,108.277199,2702,2016,01/07/2016
Air,Jul,Australia,-25.274398,133.775136,NSW,Sydney,-33.865143,151.2099,Cattle,Breeder,Vietnam,14.058324,108.277199,6,2016,01/07/2016
Air,Jul,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Sheep,Slaughter,Malaysia,4.210484,101.975766,160,2016,01/07/2016
Air,Jul,Australia,-25.274398,133.775136,NSW,Sydney,-33.865143,151.2099,Goats,Slaughter,Malaysia,4.210484,101.975766,906,2016,01/07/2016
Air,Jul,Australia,-25.274398,133.775136,VIC,Melbourne,-37.840935,144.946457,Goats,Slaughter,Malaysia,4.210484,101.975766,201,2016,01/07/2016
Sea,Jul,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Cattle,Feeder,Indonesia,-0.789275,113.921327,2836,2016,01/07/2016
Sea,Jul,Australia,-25.274398,133.775136,WA,Wyndham,-15.5847,128.2201,Cattle,Feeder,Indonesia,-0.789275,113.921327,2761,2016,01/07/2016
Air,Jul,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Sheep,Slaughter,Malaysia,4.210484,101.975766,165,2016,01/07/2016
Sea,Jul,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Cattle,Feeder,Indonesia,-0.789275,113.921327,7292,2016,01/07/2016
Air,Jul,Australia,-25.274398,133.775136,VIC,Melbourne,-37.840935,144.946457,Goats,Slaughter,Malaysia,4.210484,101.975766,198,2016,01/07/2016
Air,Jul,Australia,-25.274398,133.775136,VIC,Melbourne,-37.840935,144.946457,Goats,Slaughter,Malaysia,4.210484,101.975766,208,2016,01/07/2016
Air,Aug,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Sheep,Slaughter,Malaysia,4.210484,101.975766,152,2016,01/08/2016
Sea,Aug,Australia,-25.274398,133.775136,QLD,Karumba,-17.4856,140.8462,Cattle,Breeder,Malaysia,4.210484,101.975766,1744,2016,01/08/2016
Sea,Aug,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Cattle,Feeder,Indonesia,-0.789275,113.921327,3215,2016,01/08/2016
Air,Aug,Australia,-25.274398,133.775136,VIC,Melbourne,-37.840935,144.946457,Sheep,Slaughter,Malaysia,4.210484,101.975766,160,2016,01/08/2016
Sea,Aug,Australia,-25.274398,133.775136,QLD,Townsville,-19.258965,146.816956,Cattle,Feeder,Indonesia,-0.789275,113.921327,3591,2016,01/08/2016
Air,Aug,Australia,-25.274398,133.775136,SA,Adelaide,-34.92123,138.599503,Goats,Slaughter,Malaysia,4.210484,101.975766,630,2016,01/08/2016
Air,Aug,Australia,-25.274398,133.775136,SA,Adelaide,-34.92123,138.599503,Sheep,Slaughter,Malaysia,4.210484,101.975766,440,2016,01/08/2016
Air,Aug,Australia,-25.274398,133.775136,VIC,Melbourne,-37.840935,144.946457,Goats,Slaughter,Malaysia,4.210484,101.975766,210,2016,01/08/2016
Sea,Aug,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Cattle,Feeder,Indonesia,-0.789275,113.921327,2052,2016,01/08/2016
Air,Aug,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Sheep,Slaughter,Malaysia,4.210484,101.975766,127,2016,01/08/2016
Sea,Aug,Australia,-25.274398,133.775136,VIC,Portland,-38.35261,141.60574,Cattle,Breeder,Vietnam,14.058324,108.277199,1699,2016,01/08/2016
Air,Aug,Australia,-25.274398,133.775136,VIC,Melbourne,-37.840935,144.946457,Sheep,Slaughter,Malaysia,4.210484,101.975766,83,2016,01/08/2016
Air,Aug,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Sheep,Slaughter,Malaysia,4.210484,101.975766,150,2016,01/08/2016
Air,Aug,Australia,-25.274398,133.775136,NSW,Sydney,-33.865143,151.2099,Cattle,Breeder,Malaysia,4.210484,101.975766,190,2016,01/08/2016
Air,Aug,Australia,-25.274398,133.775136,VIC,Melbourne,-37.840935,144.946457,Sheep,Slaughter,Malaysia,4.210484,101.975766,85,2016,01/08/2016
Air,Aug,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Sheep,Slaughter,Malaysia,4.210484,101.975766,141,2016,01/08/2016
Sea,Aug,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Cattle,Feeder,Indonesia,-0.789275,113.921327,3784,2016,01/08/2016
Air,Aug,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Sheep,Slaughter,Malaysia,4.210484,101.975766,152,2016,01/08/2016
Sea,Aug,Australia,-25.274398,133.775136,QLD,Townsville,-19.258965,146.816956,Cattle,Feeder,Indonesia,-0.789275,113.921327,2824,2016,01/08/2016
Air,Aug,Australia,-25.274398,133.775136,SA,Adelaide,-34.92123,138.599503,Goats,Slaughter,Malaysia,4.210484,101.975766,1200,2016,01/08/2016
Air,Aug,Australia,-25.274398,133.775136,SA,Adelaide,-34.92123,138.599503,Sheep,Slaughter,Malaysia,4.210484,101.975766,940,2016,01/08/2016
Sea,Aug,Australia,-25.274398,133.775136,VIC,Portland,-38.35261,141.60574,Cattle,Breeder,China,35.86166,104.195397,3123,2016,01/08/2016
Air,Aug,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Sheep,Slaughter,Malaysia,4.210484,101.975766,165,2016,01/08/2016
Air,Aug,Australia,-25.274398,133.775136,VIC,Melbourne,-37.840935,144.946457,Goats,Slaughter,United Arab Emirates,23.424076,53.847818,630,2016,01/08/2016
Air,Aug,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Sheep,Slaughter,Malaysia,4.210484,101.975766,123,2016,01/08/2016
Sea,Aug,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Cattle,Feeder,Indonesia,-0.789275,113.921327,3773,2016,01/08/2016
Sea,Aug,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Sheep,Slaughter,Kuwait,29.31166,47.481766,12250,2016,01/08/2016
Sea,Aug,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Sheep,Slaughter,United Arab Emirates,23.424076,53.847818,11000,2016,01/08/2016
Sea,Aug,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Sheep,Slaughter,Oman,21.512583,55.923255,10000,2016,01/08/2016
Sea,Aug,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Sheep,Slaughter,Qatar,25.354826,51.183884,30000,2016,01/08/2016
Air,Aug,Australia,-25.274398,133.775136,VIC,Melbourne,-37.840935,144.946457,Sheep,Slaughter,Malaysia,4.210484,101.975766,91,2016,01/08/2016
Air,Aug,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Sheep,Slaughter,Malaysia,4.210484,101.975766,130,2016,01/08/2016
Sea,Aug,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Buffalo,Slaughter,Brunei Darussalam,4.535277,114.727669,499,2016,01/08/2016
Sea,Aug,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Cattle,Slaughter,Brunei Darussalam,4.535277,114.727669,1080,2016,01/08/2016
Sea,Aug,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Cattle,Feeder,Malaysia,4.210484,101.975766,1507,2016,01/08/2016
Sea,Aug,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Buffalo,Feeder,Malaysia,4.210484,101.975766,840,2016,01/08/2016
Air,Aug,Australia,-25.274398,133.775136,VIC,Melbourne,-37.840935,144.946457,Sheep,Slaughter,Malaysia,4.210484,101.975766,153,2016,01/08/2016
Air,Aug,Australia,-25.274398,133.775136,NSW,Sydney,-33.865143,151.2099,Goats,Slaughter,Malaysia,4.210484,101.975766,989,2016,01/08/2016
Air,Aug,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Sheep,Slaughter,Malaysia,4.210484,101.975766,165,2016,01/08/2016
Sea,Aug,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Cattle,Feeder,Indonesia,-0.789275,113.921327,6794,2016,01/08/2016
Air,Aug,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Sheep,Slaughter,Malaysia,4.210484,101.975766,165,2016,01/08/2016
Sea,Aug,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Cattle,Feeder,Indonesia,-0.789275,113.921327,3155,2016,01/08/2016
Air,Aug,Australia,-25.274398,133.775136,NSW,Sydney,-33.865143,151.2099,Goats,Breeder,Malaysia,4.210484,101.975766,395,2016,01/08/2016
Air,Aug,Australia,-25.274398,133.775136,NSW,Sydney,-33.865143,151.2099,Cattle,Breeder,Thailand,15.870032,100.992541,29,2016,01/08/2016
Sea,Aug,Australia,-25.274398,133.775136,SA,Port Adelaide,-34.846111,138.503052,Sheep,Slaughter,Kuwait,29.31166,47.481766,12917,2016,01/08/2016
Sea,Aug,Australia,-25.274398,133.775136,SA,Port Adelaide,-34.846111,138.503052,Sheep,Slaughter,Oman,21.512583,55.923255,5000,2016,01/08/2016
Air,Aug,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Sheep,Slaughter,Malaysia,4.210484,101.975766,165,2016,01/08/2016
Sea,Aug,Australia,-25.274398,133.775136,QLD,Townsville,-19.258965,146.816956,Cattle,Feeder,Indonesia,-0.789275,113.921327,6566,2016,01/08/2016
Sea,Aug,Australia,-25.274398,133.775136,SA,Port Adelaide,-34.846111,138.503052,Sheep,Slaughter,Oman,21.512583,55.923255,15000,2016,01/08/2016
Sea,Aug,Australia,-25.274398,133.775136,WA,Wyndham,-15.5847,128.2201,Cattle,Feeder,Indonesia,-0.789275,113.921327,2839,2016,01/08/2016
Air,Aug,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Sheep,Slaughter,Malaysia,4.210484,101.975766,140,2016,01/08/2016
Sea,Aug,Australia,-25.274398,133.775136,WA,Broome,-17.95538,122.23922,Cattle,Feeder,Indonesia,-0.789275,113.921327,1898,2016,01/08/2016
Sea,Aug,Australia,-25.274398,133.775136,WA,Broome,-17.95538,122.23922,Cattle,Slaughter,Vietnam,14.058324,108.277199,1433,2016,01/08/2016
Air,Aug,Australia,-25.274398,133.775136,VIC,Melbourne,-37.840935,144.946457,Sheep,Slaughter,Malaysia,4.210484,101.975766,154,2016,01/08/2016
Air,Aug,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Sheep,Slaughter,Malaysia,4.210484,101.975766,138,2016,01/08/2016
Air,Aug,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Sheep,Slaughter,Malaysia,4.210484,101.975766,165,2016,01/08/2016
Air,Aug,Australia,-25.274398,133.775136,VIC,Melbourne,-37.840935,144.946457,Sheep,Slaughter,Malaysia,4.210484,101.975766,160,2016,01/08/2016
Sea,Aug,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Sheep,Slaughter,Kuwait,29.31166,47.481766,18955,2016,01/08/2016
Sea,Aug,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Sheep,Slaughter,Oman,21.512583,55.923255,6000,2016,01/08/2016
Air,Aug,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Sheep,Slaughter,Malaysia,4.210484,101.975766,130,2016,01/08/2016
Sea,Aug,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Sheep,Slaughter,Oman,21.512583,55.923255,2240,2016,01/08/2016
Air,Aug,Australia,-25.274398,133.775136,SA,Adelaide,-34.92123,138.599503,Goats,Slaughter,Malaysia,4.210484,101.975766,1418,2016,01/08/2016
Air,Aug,Australia,-25.274398,133.775136,SA,Adelaide,-34.92123,138.599503,Sheep,Slaughter,Malaysia,4.210484,101.975766,827,2016,01/08/2016
Sea,Aug,Australia,-25.274398,133.775136,QLD,Townsville,-19.258965,146.816956,Cattle,Feeder,Indonesia,-0.789275,113.921327,3897,2016,01/08/2016
Air,Aug,Australia,-25.274398,133.775136,VIC,Melbourne,-37.840935,144.946457,Sheep,Breeder,China,35.86166,104.195397,1154,2016,01/08/2016
Sea,Aug,Australia,-25.274398,133.775136,WA,Broome,-17.95538,122.23922,Cattle,Feeder,Indonesia,-0.789275,113.921327,3117,2016,01/08/2016
Air,Aug,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Sheep,Slaughter,Malaysia,4.210484,101.975766,150,2016,01/08/2016
Air,Aug,Australia,-25.274398,133.775136,VIC,Melbourne,-37.840935,144.946457,Sheep,Slaughter,Malaysia,4.210484,101.975766,157,2016,01/08/2016
Air,Aug,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Sheep,Slaughter,Malaysia,4.210484,101.975766,152,2016,01/08/2016
Air,Aug,Australia,-25.274398,133.775136,VIC,Melbourne,-37.840935,144.946457,Sheep,Slaughter,Malaysia,4.210484,101.975766,127,2016,01/08/2016
Air,Aug,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Sheep,Slaughter,Malaysia,4.210484,101.975766,134,2016,01/08/2016
Sea,Aug,Australia,-25.274398,133.775136,WA,Broome,-17.95538,122.23922,Cattle,Feeder,Indonesia,-0.789275,113.921327,6165,2016,01/08/2016
Air,Aug,Australia,-25.274398,133.775136,VIC,Melbourne,-37.840935,144.946457,Sheep,Breeder,New Zealand,-40.900557,174.885971,5,2016,01/08/2016
Sea,Aug,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Cattle,Feeder,Indonesia,-0.789275,113.921327,4750,2016,01/08/2016
Air,Aug,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Sheep,Slaughter,Malaysia,4.210484,101.975766,130,2016,01/08/2016
Sea,Aug,Australia,-25.274398,133.775136,QLD,Karumba,-17.4856,140.8462,Cattle,Feeder,Indonesia,-0.789275,113.921327,1890,2016,01/08/2016
Sea,Aug,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Cattle,Feeder,Indonesia,-0.789275,113.921327,3065,2016,01/08/2016
Sea,Aug,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Sheep,Slaughter,Malaysia,4.210484,101.975766,6600,2016,01/08/2016
Sea,Aug,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Cattle,Slaughter,Malaysia,4.210484,101.975766,1110,2016,01/08/2016
Sea,Aug,Australia,-25.274398,133.775136,VIC,Portland,-38.35261,141.60574,Cattle,Breeder,China,35.86166,104.195397,3444,2016,01/08/2016
Sea,Aug,Australia,-25.274398,133.775136,QLD,Townsville,-19.258965,146.816956,Cattle,Feeder,Indonesia,-0.789275,113.921327,2857,2016,01/08/2016
Air,Aug,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Sheep,Slaughter,Malaysia,4.210484,101.975766,154,2016,01/08/2016
Sea,Aug,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Sheep,Slaughter,Qatar,25.354826,51.183884,30000,2016,01/08/2016
Sea,Aug,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Cattle,Slaughter,Qatar,25.354826,51.183884,200,2016,01/08/2016
Sea,Aug,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Sheep,Slaughter,United Arab Emirates,23.424076,53.847818,15169,2016,01/08/2016
Sea,Aug,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Sheep,Slaughter,Kuwait,29.31166,47.481766,10000,2016,01/08/2016
Air,Aug,Australia,-25.274398,133.775136,VIC,Melbourne,-37.840935,144.946457,Goats,Slaughter,Malaysia,4.210484,101.975766,201,2016,01/08/2016
Sea,Aug,Australia,-25.274398,133.775136,WA,Wyndham,-15.5847,128.2201,Cattle,Feeder,Indonesia,-0.789275,113.921327,2527,2016,01/08/2016
Air,Aug,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Sheep,Slaughter,Malaysia,4.210484,101.975766,132,2016,01/08/2016
Air,Aug,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Goats,Slaughter,Malaysia,4.210484,101.975766,30,2016,01/08/2016
Air,Aug,Australia,-25.274398,133.775136,VIC,Melbourne,-37.840935,144.946457,Goats,Slaughter,Malaysia,4.210484,101.975766,209,2016,01/08/2016
Air,Aug,Australia,-25.274398,133.775136,VIC,Melbourne,-37.840935,144.946457,Sheep,Breeder,China,35.86166,104.195397,1202,2016,01/08/2016
Air,Aug,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Sheep,Breeder,Malaysia,4.210484,101.975766,197,2016,01/08/2016
Sea,Aug,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Sheep,Slaughter,Jordan,30.585164,36.238414,29686,2016,01/08/2016
Sea,Aug,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Cattle,Slaughter,Jordan,30.585164,36.238414,11,2016,01/08/2016
Sea,Aug,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Cattle,Feeder,Israel,31.046051,34.851612,6988,2016,01/08/2016
Sea,Aug,Australia,-25.274398,133.775136,WA,Fremantle,-32.056946,115.743889,Sheep,Feeder,Israel,31.046051,34.851612,11600,2016,01/08/2016
Air,Aug,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Sheep,Slaughter,Malaysia,4.210484,101.975766,156,2016,01/08/2016
Sea,Aug,Australia,-25.274398,133.775136,QLD,Townsville,-19.258965,146.816956,Cattle,Feeder,Indonesia,-0.789275,113.921327,3734,2016,01/08/2016
Air,Aug,Australia,-25.274398,133.775136,SA,Adelaide,-34.92123,138.599503,Sheep,Slaughter,Malaysia,4.210484,101.975766,132,2016,01/08/2016
Air,Aug,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Sheep,Breeder,Malaysia,4.210484,101.975766,198,2016,01/08/2016
Air,Aug,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Sheep,Slaughter,Malaysia,4.210484,101.975766,135,2016,01/08/2016
Sea,Aug,Australia,-25.274398,133.775136,QLD,Townsville,-19.258965,146.816956,Cattle,Feeder,Indonesia,-0.789275,113.921327,1499,2016,01/08/2016
Sea,Aug,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Cattle,Feeder,Indonesia,-0.789275,113.921327,2000,2016,01/08/2016
Sea,Aug,Australia,-25.274398,133.775136,QLD,Townsville,-19.258965,146.816956,Cattle,Productive,Indonesia,-0.789275,113.921327,1567,2016,01/08/2016
Sea,Sep,Australia,-25.274398,133.775136,VIC,Portland,-38.35261,141.60574,Cattle,Breeder,China,35.86166,104.195397,3045,2016,01/09/2016
Sea,Sep,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Cattle,Breeder,Vietnam,14.058324,108.277199,489,2016,01/09/2016
Sea,Sep,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Cattle,Slaughter,Vietnam,14.058324,108.277199,2164,2016,01/09/2016
Sea,Sep,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Buffalo,Slaughter,Vietnam,14.058324,108.277199,770,2016,01/09/2016
Air,Sep,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Sheep,Slaughter,Malaysia,4.210484,101.975766,150,2016,01/09/2016
Air,Sep,Australia,-25.274398,133.775136,SA,Adelaide,-34.92123,138.599503,Sheep,Slaughter,Malaysia,4.210484,101.975766,108,2016,01/09/2016
Air,Sep,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Sheep,Slaughter,Malaysia,4.210484,101.975766,150,2016,01/09/2016
Air,Sep,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Sheep,Slaughter,Malaysia,4.210484,101.975766,157,2016,01/09/2016
Air,Sep,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Sheep,Breeder,Malaysia,4.210484,101.975766,115,2016,01/09/2016
Air,Sep,Australia,-25.274398,133.775136,SA,Adelaide,-34.92123,138.599503,Goats,Slaughter,Malaysia,4.210484,101.975766,1835,2016,01/09/2016
Air,Sep,Australia,-25.274398,133.775136,SA,Adelaide,-34.92123,138.599503,Sheep,Slaughter,Malaysia,4.210484,101.975766,562,2016,01/09/2016
Air,Sep,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Sheep,Slaughter,Malaysia,4.210484,101.975766,148,2016,01/09/2016
Air,Sep,Australia,-25.274398,133.775136,NSW,Sydney,-33.865143,151.2099,Goats,Slaughter,Malaysia,4.210484,101.975766,1016,2016,01/09/2016
Air,Sep,Australia,-25.274398,133.775136,NSW,Sydney,-33.865143,151.2099,Sheep,Slaughter,Malaysia,4.210484,101.975766,350,2016,01/09/2016
Air,Sep,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Sheep,Slaughter,Malaysia,4.210484,101.975766,150,2016,01/09/2016
Air,Sep,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Sheep,Slaughter,Malaysia,4.210484,101.975766,130,2016,01/09/2016
Sea,Sep,Australia,-25.274398,133.775136,NT,Darwin,-12.462827,130.841782,Cattle,Slaughter,Vietnam,14.058324,108.277199,2260,2016,01/09/2016
Air,Sep,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Sheep,Slaughter,Malaysia,4.210484,101.975766,150,2016,01/09/2016
Air,Sep,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Sheep,Slaughter,Malaysia,4.210484,101.975766,146,2016,01/09/2016
Air,Sep,Australia,-25.274398,133.775136,SA,Adelaide,-34.92123,138.599503,Sheep,Slaughter,Malaysia,4.210484,101.975766,100,2016,01/09/2016
Air,Sep,Australia,-25.274398,133.775136,WA,Perth,-31.953512,115.857048,Sheep,Slaughter,Singapore,1.352083,103.819836,1968,2016,01/09/2016
Air,Sep,Australia,-25.274398,133.775136,NSW,Sydney,-33.865143,151.2099,Cattle,Breeder,Malaysia,4.210484,101.975766,48,2016,01/09/2016
